tmdb_id,imdb_id,original_language,original_title,runtime
44566,tt1499201,hi,Anjaana Anjaani,151
351072,tt3801252,ur,Na Maloom Afraad,137
277528,tt3408558,en,Live and let Live,80
296096,tt2674426,en,Me Before You,110
378385,tt4616014,en,Jarhead 3: The Siege,95
336669,tt4663992,es,La tierra y la sombra,97
372315,tt5161502,en,SOMM: Into the Bottle,120
338803,tt4844288,ko,간신,133
324289,tt2848324,en,Touched with Fire,102
280617,tt3892384,en,Space Cop,102
135097,tt2262221,en,The Cinema Snob Movie,124
170292,tt1515195,en,Being in the World,81
348089,tt4366830,en,Grease Live,180
250902,tt2294916,en,The Image Revolution,81
63378,tt1869226,te,100% లవ్,140
55283,tt1613040,te,లీడర్,172
336663,tt4426656,fr,"Ni le ciel, ni la terre",100
17720,tt0051565,en,Dunkirk,134
335031,tt4528386,es,¡Asu Mare! 2,0
42526,tt0069007,en,The Nightcomers,96
76200,tt0073221,fr,Juste avant la nuit,100
346651,tt3774802,en,Pandemic,91
316000,tt0790770,en,Miles Ahead,100
263341,tt2652118,en,"Crouching Tiger, Hidden Dragon: Sword of Destiny",103
146198,tt1712261,en,Triple 9,115
205584,tt2404233,en,Gods of Egypt,127
336808,tt4285496,es,El Abrazo de la Serpiente,125
376869,tt5286444,hi,नीरजा,122
323677,tt3499096,en,Race,134
367493,tt4385026,en,Providence,79
296879,tt3057572,en,Of Mind and Music,98
333371,tt1179933,en,10 Cloverfield Lane,103
267860,tt3300542,en,London Has Fallen,99
269149,tt2948356,en,Zootopia,108
279641,tt3553442,en,Whiskey Tango Foxtrot,112
258363,tt3147312,en,Desierto,99
318850,tt1002563,en,The Young Messiah,120
378200,tt4871980,en,The Perfect Match,96
267193,tt3381008,en,Grimsby,83
287284,tt2243260,en,Swung,87
361263,tt4505830,en,Jesse Stone: Lost in Paradise,87
367513,tt5073738,en,Chemsex,83
380565,tt5351000,en,Home Invasion,88
20051,tt0066963,en,Dad's Army,95
24569,tt0066894,en,Carry On Henry,89
17276,tt0065525,en,Carry On Up the Jungle,89
24571,tt0068339,en,Carry On Matron,87
60867,tt0968712,en,Zero. Alyvine Lietuva,81
262199,tt3596842,en,Hannibal Buress: Live From Chicago,67
19297,tt0066895,en,Carry On at Your Convenience,90
312804,tt4288636,en,James White,85
19252,tt0069847,en,Carry On Abroad,88
36718,tt0809439,fr,Lagerfeld Confidential,0
29114,tt0076665,en,Satan's Cheerleaders,92
56418,tt1686067,fr,La source des femmes,135
62717,tt1517095,pt,Loki - Arnaldo Baptista,120
202140,tt0114461,pl,Siódmy pokój,110
324978,tt3387444,en,Pirate's Passage,88
200548,tt2181941,en,Fanie Fourie's Lobola,90
206292,tt2665470,es,El desierto,98
24654,tt0499596,en,What the Bleep! Down the Rabbit Hole,156
51309,tt1212007,en,The Dhamma Brothers,76
169798,tt2464812,en,Licks,93
98048,tt0065641,en,Dionysus in '69,85
209251,tt1718747,es,Caníbal,117
73565,tt1570559,en,Burning Man,111
348674,tt3830162,da,Krigen,115
164443,tt2377132,en,The Makeover,85
61314,tt0400507,it,Ho visto le stelle,0
282084,tt3868452,en,There's No Place Like Utopia,110
342381,tt0124288,en,Bad,17
92060,tt0088263,en,Michael Jackson's Thriller,13
37793,tt0119194,en,Ghosts,39
273509,tt2909124,en,Blood Widow,84
255278,tt2483208,en,Way of the Wicked,92
368835,tt4715470,en,Murder Rap: Inside the Biggie and Tupac Murders,113
331745,tt4219836,en,Top Spin,80
286595,tt3132714,fr,Marie Heurtin,95
371007,tt3434010,en,Ticky Tacky,15
36092,tt0442268,ja,いま、会いにゆきます,119
365187,tt5098128,te,Nannaku Prematho,168
360387,tt3520290,en,Blunt Force Trauma,92
366249,tt3697946,fi,Napapiirin sankarit 2,87
78340,tt0108369,fr,Tout le monde n'a pas eu la chance d'avoir des parents communistes,0
257081,tt0030808,en,Submarine Patrol,95
228647,tt0031657,en,Miracles For Sale,71
87612,tt0032153,en,You Can't Get Away with Murder,89
125414,tt2318701,en,The Final Member,90
168228,tt0070714,en,Some Call It Loving,105
184260,tt0259602,ka,Suramis tsikhe,70
361183,tt4085502,nl,Terug naar morgen,86
285307,tt3522738,th,พี่ชาย,0
287170,tt3500478,th,ใช่รักหรือเปล่า,108
97350,tt0326722,hi,अग्नि वर्षा,130
254800,tt3676370,en,Breaking Through,84
371003,tt3024324,en,Kill Game,102
373314,tt3658772,en,Misconduct,106
377853,tt5072542,fr,"Les premiers, les derniers",98
37839,tt0096994,fr,Bunker Palace Hôtel,95
56943,tt0170508,it,Il resto di niente,103
108476,tt2401099,en,Trashed,98
159006,tt1874513,en,God Loves Uganda,83
343043,tt0430420,en,Odyssey in Rome,80
352162,tt4721400,es,Desde allá,93
102707,tt0037652,en,Domingo de carnaval,77
73791,tt0855761,it,Come l'ombra,87
381353,tt4447076,fr,Rosalie Blum,97
329809,tt4216908,fr,L'Hermine,98
358403,tt4213764,fr,Taj Mahal,89
336199,tt4357368,fr,Asphalte,100
337107,tt4120210,fr,La Vallée de l'amour,91
315865,tt3651326,fr,L'Ombre des femmes,73
352025,tt1918911,fr,Un plus une,115
329682,tt4466336,fr,Les Anarchistes,101
330348,tt3715122,it,L'attesa,100
342281,tt3811986,fr,Une famille à louer,97
341392,tt4085944,fr,Lolo,99
24570,tt0065524,en,Carry On Loving,88
355264,tt3484796,en,The Fear of Darkness,91
367215,tt5083702,en,The Fear of 13,96
299824,tt4276752,zh,寻龙诀,127
76282,tt2073693,en,Trevor Noah: Crazy Normal,99
44637,tt1552639,en,Trevor Noah: The Daywalker,71
86186,tt0119881,en,Perfect Body,100
84865,tt0984996,it,Ma L'Amore... Sì,0
359154,tt4699592,ab,13 dies de octubre,0
33842,tt1176928,en,25 kilates,86
124480,tt1274636,en,Aita,85
157447,tt2216088,en,Prosecuting Casey Anthony,85
110395,tt0104298,en,Freddie as F.R.O.7.,91
211317,tt1543883,en,Standing Army,75
278514,tt3758280,en,Hungry,0
100669,tt1078927,en,Shark Swarm,160
257450,tt3400060,en,Piranha Sharks,79
165404,tt0326576,en,Humraaz,173
49518,tt0247911,hi,Aap Mujhe Achche Lagne Lage,0
166258,tt0315632,hi,Road,0
59372,tt0332766,en,Sur,143
117142,tt0331479,en,EK Chotti Si Love Story,145
97437,tt0320097,hi,Hum Kisi Se Kum Nahin,161
83902,tt0248216,hi,ना तुम जानो ना हम,151
134841,tt0341455,hi,Makdee,0
78827,tt0337971,hi,Deewangee,145
20731,tt0307873,hi,राज़,152
159436,tt0326983,hi,Jaani Dushman: Ek Anokhi Kahani,179
277751,tt0326600,en,Maine Dil Tujhko Diya,0
20656,tt0330843,hi,Saathiya,137
35907,tt0294662,en,Kaante,152
19293,tt0064132,en,Carry On Again Doctor,85
341050,tt3148552,en,Convergence,100
354251,tt4935334,en,Southbound,89
324803,tt4441422,en,Hangman,85
363264,tt2904798,en,Mary Loss of Soul,89
333350,tt3762974,en,A Faster Horse,90
257454,tt0035945,en,Give Us the Moon,95
29212,tt0051184,en,The Weapon,77
56309,tt0050960,en,Carry on Admiral,79
127688,tt0053806,en,Expresso Bongo,108
93193,tt0056121,en,Jigsaw,107
128866,tt0370295,en,Arachnia,0
161374,tt0076798,en,Tarantulas: The Deadly Cargo,100
18044,tt0923824,en,Ogre,90
4289,tt0365653,en,Dinocroc,86
28346,tt0226919,en,Krocodylus,84
90030,tt0051947,en,The Monster of Piedras Blancas,71
253282,tt3130776,en,She's Lost Control,90
307318,tt4701426,en,Stephen Fry Live: More Fool Me,94
60389,tt0068257,hi,बावर्ची,130
329063,tt3965660,ru,Мы не можем жить без космоса,16
49991,tt0132082,en,The Devil At Your Heels,103
28509,tt0455583,en,Komodo vs. Cobra,94
109174,tt0203139,fr,Silent Predators,91
44548,tt1152403,en,Vipers,95
44184,tt0275039,en,Venomous,97
69075,tt0454953,en,The Snake King,96
29889,tt1241018,en,Silent Venom,90
67320,tt0069308,en,Stanley,108
86495,tt1503149,en,Oliver Sherman,90
151062,tt0104787,en,Mad at the Moon,98
27674,tt0339918,en,Wolves of Wall Street,85
58769,tt0064552,de,Die Konferenz der Tiere,93
125087,tt0117457,en,Reggie's Prayer,0
74942,tt0115631,en,Soul of the Game,94
31907,tt0119838,en,Don King: Only in America,121
288186,tt0178821,en,Passing Glory,100
374618,tt2501366,en,Scrawl,82
71120,tt0104267,en,Final Impact,99
57568,tt1773741,th,เขี้ยวอาฆาต,106
47655,tt1244093,en,Hisss,98
85512,tt0082580,en,Jaws of Satan,92
27941,tt1107397,en,Lockjaw: Rise of the Kulev Serpent,0
28686,tt1278153,en,War Wolves,104
44385,tt1068958,en,Werewolf: The Devil's Hound,89
96334,tt0062493,en,Wild Rebels,90
60825,tt0325849,en,Mr. St. Nick,100
298584,tt3832096,en,Cabin Fever,99
306547,tt2585160,nl,Gluckauf,104
379998,tt5280626,sv,Den unge Zlatan,99
190269,tt0020217,en,New York Nights,82
237433,tt0026849,en,Paris in Spring,82
63142,tt1580021,en,Silver Tongues,87
308409,tt3082854,da,Kollektivet,111
379335,tt4431326,fi,Love Records: Anna mulle Lovee,111
89816,tt0061390,en,The Bear That Wasn't,10
278051,tt0162926,en,Death Driver,93
57144,tt0057051,fr,Faites sauter la banque!,88
46426,tt0819810,en,Traffic Signal,0
68720,tt0057558,en,Tammy and the Doctor,88
351365,tt0062334,en,Tammy and the Millionaire,87
105465,tt0058920,en,The Art of Love,99
67908,tt1023345,en,Programming The Nation?,104
74558,tt1540068,en,The Sun Behind the Clouds: Tibet's Struggle for Freedom,79
286940,tt3246908,en,The Boxcar Children,86
139820,tt1851006,en,Goltzius and the Pelican Company,128
67740,tt0082813,en,"Butcher, Baker, Nightmare Maker",96
82028,tt2114358,nl,Black Out,87
354857,tt4920274,en,Regular Show: The Movie,70
65707,tt0074443,fr,Duelle,121
82094,tt0174834,cs,Krysař,53
367492,tt4437212,tr,Bana Adını Sor,0
100275,tt1480658,en,Eddie: The Sleepwalking Cannibal,79
73800,tt1740661,en,熱浪球愛戰,99
365222,tt2888046,cn,葉問3,105
41188,tt0805184,en,Bhagam Bhag,157
118408,tt2391821,ja,グスコーブドリの伝記,106
60604,tt1629284,ja,ハナミズキ,128
44850,tt0381716,en,영어완전정복,118
67327,tt1905010,th,ซามูไร อโยธยา,100
23529,tt0910855,es,Cosas insignificantes,98
54769,tt0048014,de,Drei Männer im Schnee,0
20221,tt0849466,es,El rey de los huevones,96
114922,tt0810082,en,Scrambled Beer,88
182219,tt2276778,fr,Les Profs,88
81666,tt0086314,it,Sing Sing,117
290365,tt3700038,fr,Projet-M,98
46258,tt0043622,de,Das Haus in Montevideo,106
253395,tt2192580,fi,Tumman veden päällä,108
82153,tt0163871,en,Thunder and Mud,0
77585,tt1626135,en,Balls to the Wall,84
180363,tt0281365,en,We Sold Our Souls for Rock 'n Roll,90
203547,tt1527626,en,H.O.T. Human Organ Traffic,62
248543,tt2986122,pt,Boa Sorte,90
56992,tt1267406,it,Mar nero,95
36301,tt0268677,en,The Tangerine Bear: Home in Time for Christmas!,48
60498,tt0325725,en,The Legend of the Candy Cane,45
50934,tt0081340,en,Pinocchio's Christmas,49
126219,tt0040505,ja,Kaze no naka no mendori,84
202172,tt1601458,en,The Conspiracy to Rule the World: From 911 to the Illuminati,60
278771,tt2505856,en,Infliction,100
353609,tt4592572,en,Santa's Little Helper,91
208431,tt2571610,el,Η αγάπη έρχεται στο τέλος,90
331354,tt3720724,es,Requisitos para ser una persona normal,0
9321,tt0167132,de,Der Eisbär,90
183176,tt2250426,en,Lord Montagu,79
228204,tt2106331,en,Bayou Blue,79
257614,tt2571782,en,As the Palaces Burn,121
340881,tt3252998,en,About Scout,92
382951,tt3543258,en,A Sunday Horse,108
216529,tt3113456,en,Doomed! The Untold Story of Roger Corman's The Fantastic Four,85
107587,tt0146664,en,El día que murió el silencio,108
59944,tt1632544,ja,君に届け,128
363185,tt3726012,hi,Mastizaade,119
150025,tt0066764,it,Anche per Django le carogne hanno un prezzo,83
74831,tt0070547,en,Il plenilunio delle vergini,80
148184,tt1276121,en,Who Killed Chea Vichea?,56
30909,tt0184901,en,Si muero antes de despertar,73
114354,tt0047435,es,El río y la muerte,91
112631,tt1392888,es,Daniel & Ana,90
234815,tt0075089,es,Las Poquianchis,0
240628,tt0236843,es,Viento negro,127
258450,tt0265825,es,Sumas y restas,108
312101,tt0990443,es,Partes usadas,95
186066,tt0134817,es,Mecánica Nacional,105
82265,tt0085241,es,Las bicicletas son para el verano,0
157153,tt0102478,es,La mujer de Benjamín,90
43953,tt0101927,da,Fuglekrigen i Kanøfleskoven,68
128177,tt0119056,es,Elisa antes del fin del mundo,80
249368,tt0099274,en,Ciudad de Ciegos,87
119616,tt0496799,en,Mariposa negra,118
197790,tt0400905,en,猛龍煞星,95
81524,tt1700810,en,Foreign Parts,81
185248,tt1262414,en,Pig,90
280901,tt1206014,es,Intimidades de Shakespeare y Víctor Hugo,83
20205,tt1376460,en,Transmorphers Fall of Man,90
203351,tt2740710,en,Atlantic Rim,85
197624,tt2756412,en,AE: Apocalypse Earth,87
24198,tt1094162,en,AVH: Alien vs. Hunter,85
180935,tt2368182,en,Please Subscribe,79
179398,tt1935201,en,Please Kill Mr. Know It All,87
237200,tt2385006,en,Jerusalem,45
273598,tt2988490,af,Pad Na Jou Hart,112
354100,tt3233704,en,Becoming Bulletproof,80
143983,tt0065877,de,"Ich, ein Groupie",89
373441,tt5278466,en,Jim: The James Foley Story,111
217172,tt0038091,en,Sing Your Way Home,72
100528,tt0035531,en,The War Against Mrs. Hadley,86
279634,tt1525344,en,Duburys,140
334894,tt2848252,en,Nightmare Code,90
52236,tt1735363,en,First Ascent: The Series,0
166256,tt0374848,en,Main Madhuri Dixit Banna Chahti Hoon!,0
303398,tt0340178,en,Jaal: The Trap,0
295508,tt0366276,en,Calcutta Mail,127
71064,tt0353351,hi,Dhund: The Fog,153
362291,tt0345043,en,Chura Liyaa Hai Tumne,0
205211,tt0371922,en,Saaya,0
318484,tt0364621,en,Qayamat: City Under Threat,0
166225,tt0371775,en,Khel,174
71920,tt0347416,en,LOC: Kargil,240
354547,tt0369516,en,Hawa,129
41901,tt0362771,en,Ishq Vishk,145
345426,tt0348656,hi,Khushi,159
101783,tt0382385,hi,Zameen,154
86576,tt0399942,hi,Paap,115
46428,tt0373856,en,Gangaajal,157
257087,tt3533916,en,The Veil,93
217605,tt1587109,en,A sírásó,85
49098,tt0080770,pl,Gadające głowy,16
104548,tt0165473,ja,修羅,135
313108,tt3812366,ko,국제시장,126
382155,tt5377604,pl,Pitbull. Nowe porządki,133
74919,tt0459505,pl,Pitbull,0
139635,tt0084074,en,El hijo del cura,82
44528,tt0267736,en,The Matthew Shepard Story,92
127329,tt1857797,cn,Jue se wu qi,94
85580,tt0358480,en,Flyin' Ryan,84
9939,tt0306877,en,The Chatroom,0
379873,tt4778106,it,L'abbiamo fatta grossa,112
137269,tt0128142,en,Le cousin Jules,91
44239,tt0062653,en,The Alphabet,4
20534,tt0405507,hi,Murder,131
21665,tt0347332,hi,ख़ाकी,174
166027,tt0422236,en,Fida,0
117341,tt0430328,en,Madhoshi,145
211105,tt0408976,en,Krishna Cottage,0
115153,tt0391274,en,Kismat,143
72051,tt0415003,hi,Garv: Pride and Honour,162
361866,tt0366985,hi,Rudraksh,145
159069,tt0416282,en,Vaastu Shastra,0
127531,tt0387989,hi,Deewaar: Let's Bring Our Heroes Home,161
196852,tt0368580,hi,Asambhav,139
135199,tt0352314,en,Ek Hasina Thi,120
117099,tt0409724,en,Bardaasht,160
336735,tt0426075,hi,Lakeer - Forbidden Lines,170
277229,tt0435437,hi,Taarzan: The Wonder Car,163
232817,tt0364604,en,Plan,149
66702,tt0396563,hi,Dil Ne Jise Apna Kahaa,134
103212,tt0418096,hi,रक्त,162
158780,tt0411815,en,Run,0
184395,tt0490599,en,"In Youth, Beside the Lonely Sea",5
195557,tt0230613,en,Panorama of Eiffel Tower,1
195562,tt0302525,en,Eiffel Tower from Trocadero Palace,1
195535,tt0309973,en,Palace of Electricity,1
195561,tt0302397,en,Champs de Mars,1
195653,tt0310118,en,Scene from the Elevator Ascending Eiffel Tower,2
195713,tt0360454,en,"Captain Nissen Going Through Whirlpool Rapids, Niagara Falls",2
163111,tt0402144,en,Down the Hudson,3
195732,tt0341378,en,The Ghost Train,1
196044,tt0178812,en,"Panorama View, Street Car Motor Room",3
202020,tt1218341,en,Melody on Parade,5
156529,tt0490566,en,La cartomancienne,12
184522,tt0191356,en,Pie in the Sky,22
161898,tt1218342,en,Oil: A Symphony in Motion,8
303982,tt4694404,pt,Vai Que Cola - O Filme,105
228184,tt4320900,pt,Os Caras de Pau em O Misterioso Roubo do Anel,91
153695,tt0374324,es,Nature Unleashed: Volcano,0
300602,tt3896100,es,Atrapa la bandera,94
41093,tt0273840,hu,Moszkva tér,0
53871,tt0464022,en,Glastonbury,135
283424,tt1190710,en,The Eternity Man,63
57296,tt1379092,en,Oil City Confidential,104
324317,tt4188192,en,The Ecstasy of Wilko Johnson,91
23729,tt1347513,da,Blekingegadebanden,100
258749,tt2515214,es,Todos están muertos,0
373878,tt4778602,es,Lusers,100
371645,tt4698684,en,Hunt for the Wilderpeople,101
347064,tt3469284,en,Jurassic Prey,87
347847,tt3399484,en,The Sand,84
354110,tt2271563,en,Forsaken,90
20132,tt0415908,hi,Kaal,127
97341,tt0444781,en,Deewane Huye Paagal,150
22429,tt0456500,en,Kyaa Kool Hai Hum,172
20390,tt0451833,hi,No Entry,158
58725,tt0349878,hi,Netaji Subhas Chandra Bose: The Forgotten Hero,222
39217,tt0451803,hi,Maine Pyaar Kyun Kiya,145
83903,tt0475645,hi,Vaah! Life Ho Toh Aisi!,132
15978,tt0443594,hi,Naina,103
40017,tt0499041,en,Kalyug,0
276387,tt0475627,en,Shikhar,0
20296,tt0454431,en,Chocolate: Deep Dark Secrets,200
161212,tt0451787,en,Kyon Ki...,160
181267,tt2650192,en,Celestial Subway Lines/Salvaging Noise,68
272220,tt0444849,hi,Karam,117
301687,tt0444913,en,Tango Charlie,0
107391,tt0083559,en,L'ange,70
49496,tt0477253,en,Aashiq Banaya Aapne,0
218150,tt0124811,en,Abendland,140
371442,tt3482062,en,Bad Roomies,93
220500,tt0106372,en,The Bed You Sleep In,117
31364,tt0390614,hi,Waqt: The Race Against Time,153
129882,tt0847510,en,Phantom Love,87
202253,tt0118098,it,Voci nel tempo,86
114006,tt0122467,en,Vostochnaya elegiya,43
69346,tt0451983,hi,Zeher,132
21555,tt0451919,en,Socha Na tha,0
58302,tt0415768,hi,Dus,146
97361,tt0454435,hi,'D',107
243416,tt0294266,en,Acéphale,90
237422,tt0103741,en,Avetik,80
330430,tt0428443,es,Cómo pasan las horas,85
140231,tt0416712,hi,Elaan,0
65719,tt0074190,fr,"Baxter, Vera Baxter",91
20623,tt0443708,hi,Page 3,139
48318,tt0077383,hu,Családi tűzfészek,108
129820,tt0061536,hu,Csend és kiáltás,73
362812,tt0447890,en,Chaahat Ek Nasha...,0
170856,tt0294525,en,Deux fois,63
45886,tt0095040,en,Дни затмения,139
118635,tt0297101,ru,Elegiya dorogi,47
281122,tt0164564,en,Ere erera baleibu icik subua aruaren,75
149094,tt0079202,de,Geschichte der Nacht,61
111988,tt0081148,el,Ο Μεγαλέξαντρος,235
249347,tt0412904,ru,Пейза́ж,60
278269,tt0290031,ru,Poselenie,77
44351,tt0347840,en,Rabbits,42
46857,tt0385243,en,Somnambuul,129
36224,tt0166370,en,Subconscious Cruelty,92
88860,tt0103132,lt,Trys dienos,75
219693,tt1557786,it,Dopo quella notte,99
86077,tt0879220,en,4 Elements,89
64225,tt0086889,fr,L'amour par terre,169
47239,tt0072648,de,Angst vor der Angst,88
111248,tt0106385,ru,Беловы,60
201639,tt0961109,en,Bloody Mondays & Strawberry Pies,80
44066,tt0259265,en,Dakhtaran-e khorshid,92
177564,tt0294548,fr,Détruisez-vous,75
87394,tt0400370,fr,Dogora,0
217247,tt0085451,pl,Dolina Issy,110
27598,tt0079087,sv,"Du är inte klok, Madicken",98
245324,tt0090998,de,Egomania - Insel ohne Hoffnung,84
78547,tt0228992,fr,Une femme d'extérieur,118
73094,tt0205070,en,The Fool of the World and the Flying Ship,54
175380,tt0107070,de,Halbe Welt,83
129933,tt0482987,es,Hamaca paraguaya,78
94807,tt1073666,en,Himlens hjärta,95
71117,tt0332706,ja,Mizu no Onna,115
4747,tt0068991,fr,Nathalie Granger,83
178907,tt0122591,ru,Одинокий голос человека,87
202662,tt0057381,hu,Oldás és kötés,94
20907,tt0803052,en,Ópium: Egy elmebeteg nö naplója,113
74903,tt0087855,hu,Őszi almanach,119
80080,tt0064781,cs,Ovoce stromu rajských jíme,99
31450,tt0469691,en,Pavee Lackeen: The Traveller Girl,87
265845,tt0107827,en,Pink Ulysses,98
27671,tt1110059,en,Pop Skull,86
138093,tt1325619,en,Predstavleniye,82
69022,tt0440730,en,Прямохождение,90
64404,tt0063529,fr,Le révélateur,67
149455,tt0059655,uk,Криниця для спраглих,70
69917,tt0417096,en,Room,0
126610,tt1261422,en,RR,115
84848,tt0445694,es,Sangre,90
52701,tt0876545,en,Smirennaya zhizn,76
10749,tt0329632,de,Sophiiiie!,107
131398,tt0390500,en,Spass ohne Grenzen,45
62759,tt0066407,da,Stille dage i Clichy,80
336970,tt0227590,sv,Syskonsalt,58
155052,tt0108338,ru,Tikhiye stranitsy,77
92988,tt0117945,en,Die Totale Therapie,115
45204,tt1100908,nl,Tussenstand,80
10500,tt0235841,de,Die Unberührbare,110
101965,tt0111555,ja,Undo,47
149727,tt0064680,ka,ვედრება,72
162877,tt0111602,nl,Venus In Furs,70
49446,tt1249443,en,You Wont Miss Me,81
19008,tt0115040,sk,Záhrada,99
292533,tt0332834,fa,زندان زنان,106
108949,tt0077740,tl,Insiang,95
11869,tt0034076,de,"Quax, der Bruchpilot",92
128714,tt0126100,en,Tess of the D'Urbervilles,180
383725,tt0287092,en,Vergeef me,83
45677,tt0808462,en,7 Ans,86
8846,tt0433770,de,Allein,88
69019,tt0215511,en,The Amazing Mr. Bickford,52
94790,tt0991183,ja,あしたの私のつくり方,97
84023,tt0166503,ky,Beshkempir,81
101917,tt0159290,nl,Bluebird,77
108639,tt0460724,en,Blush,55
80990,tt0115735,fr,La bouche de Jean-Pierre,52
